sft_ct_nm,fac_gbn,instl_ymd,fac_type,plc_gbn,lon,lat
현장대응단,소화전,19931201,지하식(일반),상가지역,126.9048622,37.5064252
현장대응단,소화전,19931201,지하식(일반),소방차진입곤란,126.90158,37.50410206
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8904388,37.54056303
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8923599,37.54235904
당산119안전센터,소화전,19931201,지하식(일반),소방차진입불가,126.8939827,37.54094819
당산119안전센터,소화전,19931201,지하식(일반),소방차진입불가,126.8950116,37.54081856
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8938034,37.5333918
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8934326,37.53311071
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8920117,37.53142734
당산119안전센터,소화전,19931201,지하식(일반),주거지역,126.8920117,37.53142734
신길119안전센터,소화전,19931201,지상식,상가지역,126.9224999,37.50624248
신길119안전센터,소화전,19931201,지하식(일반),주거지역,126.9197696,37.50936967
현장대응단,소화전,19931201,지하식(일반),주거지역,126.9018166,37.52006129
현장대응단,소화전,19931201,지하식(일반),주거지역,126.8938108,37.51290455
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.9071965,37.49816421
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.9053349,37.49833032
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.8960147,37.49949289
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.8961128,37.49607465
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.8960697,37.49312426
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.8972427,37.49415154
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.8976222,37.49605614
대림119안전센터,소화전,19940701,지상식,소방차진입불가,126.8992055,37.5019554
대림119안전센터,소화전,19940701,지하식(일반),소방차진입불가,126.9010807,37.50192491
대림119안전센터,소화전,19940801,지상식,소방차진입불가,126.8960083,37.49186848
현장대응단,소화전,19940901,지하식(일반),상가지역,126.9013266,37.50620237
현장대응단,소화전,19940901,지하식(일반),상가지역,126.902089,37.50611867
여의도119안전센터,소화전,19940901,지상식,소방차진입불가,126.9216224,37.51966965
여의도119안전센터,소화전,19940901,지상식,소방차진입불가,126.9300319,37.51962871
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9064451,37.49897776
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9063441,37.49688699
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9056081,37.49692659
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.907183,37.49612603
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9049818,37.49641792
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9032845,37.49633167
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9009277,37.495203
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9012092,37.49410626
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9014626,37.49462879
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.902779,37.49352408
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9061172,37.49066148
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9075675,37.49292442
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9073878,37.49168387
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.907785,37.49313543
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.905916,37.49260065
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9046731,37.4919057
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.9027363,37.4916376
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.8996744,37.49261894
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.8998707,37.4918756
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.896443,37.49209114
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.8979646,37.49247701
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.8984475,37.49106744
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.8981547,37.48929356
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.8978734,37.48794838
대림119안전센터,소화전,19940901,지상식,소방차진입곤란,126.8970344,37.48921456
대림119안전센터,소화전,19940901,지상식,상가지역,126.9016092,37.49070791
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9022116,37.48995364
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.9049331,37.48949986
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.896749,37.50154098
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.9086036,37.49868392
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9099872,37.49901791
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.909234,37.49636855
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9152884,37.49752859
대림119안전센터,소화전,19940901,지하식(일반),소방차진입불가,126.9166141,37.49772568
대림119안전센터,소화전,19940901,지상식,소방차진입불가,126.9154418,37.49698251
대림119안전센터,소화전,19940901,지하식(일반),주거지역,126.9124361,37.50218174
현장대응단,소화전,19941001,지하식(일반),상가지역,126.8921915,37.51888808
현장대응단,소화전,19941001,지상식,소방차진입불가,126.8896791,37.51962909
현장대응단,소화전,19941001,지상식,소방차진입불가,126.8910328,37.51919147
현장대응단,소화전,19941001,지상식,소방차진입불가,126.8941147,37.51885225
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.8906025,37.51732879
현장대응단,소화전,19941001,지하식(일반),주거지역,126.906355,37.51121929
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.9053784,37.51054519
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.905561,37.50978011
현장대응단,소화전,20110407,지하식(일반),주거지역,126.9000891,37.50898525
현장대응단,소화전,19941001,지상식,기타,126.9059618,37.52713366
현장대응단,소화전,19941001,지상식,상가지역,126.9001891,37.50880207
현장대응단,소화전,19941001,지하식(일반),기타,126.9091964,37.52276363
현장대응단,소화전,19941001,지하식(일반),시장지역,126.9093729,37.52105249
현장대응단,소화전,19941001,지하식(일반),상가지역,126.9098122,37.52096065
현장대응단,소화전,19941001,지하식(일반),상가지역,126.9111794,37.51926897
현장대응단,소화전,19941001,지하식(일반),상가지역,126.9090962,37.5204914
현장대응단,소화전,19941001,지하식(일반),시장지역,126.9072731,37.51965575
현장대응단,소화전,19941001,지하식(일반),시장지역,126.9068069,37.5222008
현장대응단,소화전,19941001,지상식,시장지역,126.9076873,37.52090423
현장대응단,소화전,19941001,지상식,시장지역,126.905283,37.5220448
현장대응단,소화전,19941001,지하식(일반),기타,126.9049357,37.51645974
현장대응단,소화전,19941001,지상식,기타,126.9052333,37.51611264
현장대응단,소화전,19941001,지상식,기타,126.9015713,37.5186412
현장대응단,소화전,19941001,지상식,기타,126.9014841,37.51973611
현장대응단,소화전,19941001,지하식(일반),기타,126.9029945,37.51917199
현장대응단,소화전,19941001,지하식(일반),기타,126.9044029,37.51883805
현장대응단,소화전,19941001,지상식,기타,126.9101126,37.51863783
현장대응단,소화전,19941001,지상식,기타,126.9053414,37.51851787
현장대응단,소화전,19941001,지상식,기타,126.9074847,37.51918658
현장대응단,소화전,19941001,지하식(일반),기타,126.9092186,37.51866688
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.9038104,37.52202351
현장대응단,소화전,19941001,지하식(일반),기타,126.9021524,37.52102528
현장대응단,소화전,19941001,지하식(일반),시장지역,126.902165,37.52197441
현장대응단,소화전,19941001,지하식(일반),기타,126.9060759,37.52485061
현장대응단,소화전,19941001,지상식,기타,126.9118758,37.52129306
현장대응단,소화전,19941001,지하식(일반),기타,126.9129017,37.52085827
현장대응단,소화전,19941001,지상식,기타,126.9108417,37.52273974
현장대응단,소화전,19941001,지상식,소방차진입불가,126.9102203,37.52456056
현장대응단,소화전,19941001,지하식(일반),시장지역,126.909237,37.50615663
현장대응단,소화전,19941001,지하식(일반),상가지역,126.9100714,37.50457564
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.9096681,37.50834568
현장대응단,소화전,19941001,지하식(일반),주거지역,126.9089154,37.50832988
현장대응단,소화전,19941001,지하식(일반),주거지역,126.9085217,37.50711583
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.9073117,37.50645112
현장대응단,소화전,19941001,지하식(일반),주거지역,126.9057871,37.50674301
현장대응단,소화전,19941001,지하식(일반),주거지역,126.9051006,37.50754579
현장대응단,소화전,19941001,지상식,상가지역,126.9062965,37.5058079
현장대응단,소화전,19941001,지상식,상가지역,126.9036952,37.50466657
현장대응단,소화전,19941001,지상식,상가지역,126.9030358,37.50486912
현장대응단,소화전,19941001,지상식,소방차진입불가,126.8942044,37.51149339
현장대응단,소화전,19941001,지하식(일반),소방차진입불가,126.8940353,37.51097128
현장대응단,소화전,19941001,지하식(일반),주거지역,126.8959996,37.5094934
현장대응단,소화전,19941001,지하식(일반),소방차진입곤란,126.8973661,37.5106249
현장대응단,소화전,19941001,지상식,주거지역,126.8983419,37.51073765
현장대응단,소화전,19941001,지하식(일반),상가지역,126.8967389,37.50906436
현장대응단,소화전,19941001,지하식(일반),주거지역,126.8988422,37.50702883
현장대응단,소화전,19941001,지하식(일반),주거지역,126.9009515,37.50776232
현장대응단,소화전,19941001,지상식,상가지역,126.8992509,37.50602825
