plot_lctn,sgg_cd,emd_cd,plot_gbn,bun,ji,bd_rgst_pk,dstrct_gbn_cd,dstrct_gbn_nm,dstrct_cd,dstrct_nm,etc_dstrct_nm,crtn_day
서울특별시 영등포구 영등포동 618-385번지,11560,10100,0,618,385,11560-524,1,용도지역코드,1022,제2종일반주거지역,,20120820
서울특별시 영등포구 영등포동 618-390번지,11560,10100,0,618,390,11560-100256901,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20221024
서울특별시 영등포구 영등포동 618-390번지,11560,10100,0,618,390,11560-100256901,3,용도구역코드,UMZ100,가축사육제한구역,가축사육제한구역,20221024
서울특별시 영등포구 영등포동 618-3번지,11560,10100,0,618,3,11560-2661,1,용도지역코드,1020,일반주거지역,일반주거지역,20171205
서울특별시 영등포구 영등포동 618-40번지,11560,10100,0,618,40,11560-2708,1,용도지역코드,,,일반주거지역,20221226
서울특별시 영등포구 영등포동 618-41번지,11560,10100,0,618,41,11560-2709,1,용도지역코드,1020,일반주거지역,일반주거지역,20190530
서울특별시 영등포구 영등포동 618-43번지,11560,10100,0,618,43,11560-3182,1,용도지역코드,1020,일반주거지역,일반주거지역,20170209
서울특별시 영등포구 영등포동 618-44번지,11560,10100,0,618,44,11560-3183,1,용도지역코드,1020,일반주거지역,일반주거지역,20200915
서울특별시 영등포구 영등포동 618-461번지,11560,10100,0,618,461,11560-2852,2,용도지구코드,,,주차정비,20170728
서울특별시 영등포구 영등포동 618-461번지,11560,10100,0,618,461,11560-2852,1,용도지역코드,,,일반주거,20170728
서울특별시 영등포구 영등포동 618-463번지,11560,10100,0,618,463,11560-2854,1,용도지역코드,,,일반주거지역,20171118
서울특별시 영등포구 영등포동 618-46번지,11560,10100,0,618,46,11560-2712,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,1,용도지역코드,1230,준공업지역,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,2,용도지구코드,101,중심지미관지구,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,1,용도지역코드,UQA001,도시지역,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,1,용도지역코드,1120,일반상업지역,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3201,1,용도지역코드,031,,일반상업지역,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3201,1,용도지역코드,,,준공업지역,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3201,2,용도지구코드,,,제1종미관지구,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3201,2,용도지구코드,04,,제2종미관지구,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3202,1,용도지역코드,031,,일반상업지역,20231229
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,2,용도지구코드,UQG110,중심지미관지구,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,1,용도지역코드,,,준공업지역,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,3,용도구역코드,301,제1종지구단위계획구역,,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3202,1,용도지역코드,,,준공업지역,20231229
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-1602,1,용도지역코드,031,,일반상업지역,20171205
서울특별시 영등포구 영등포동 618-496번지,11560,10100,0,618,496,11560-3202,2,용도지구코드,UQG110,중심지미관지구,,20231229
서울특별시 영등포구 영등포동 618-49번지,11560,10100,0,618,49,11560-100223598,1,용도지역코드,UQA122,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 영등포동 618-501번지,11560,10100,0,618,501,11560-1000000000000001907392,1,용도지역코드,UDX200,가로구역별최고높이제한지역,가로구역별 최고높이 제한지역(2015-08-27)(건축과문의),20230626
서울특별시 영등포구 영등포동 618-501번지,11560,10100,0,618,501,11560-1000000000000001907392,2,용도지구코드,UIK100,철도보호지구,철도보호지구,20230626
서울특별시 영등포구 영등포동 618-501번지,11560,10100,0,618,501,11560-1000000000000001907392,2,용도지구코드,UNE200,대공방어협조구역,"대공방어협조구역(위탁고도:해발165m(지반+건축+옥탑 등),육군 수도방위사령부(02-524-3146)관할)",20230626
서울특별시 영등포구 영등포동 618-501번지,11560,10100,0,618,501,11560-1000000000000001907392,1,용도지역코드,UQA01X,도시지역,도시지역,20230626
서울특별시 영등포구 영등포동 618-501번지,11560,10100,0,618,501,11560-1000000000000001907392,1,용도지역코드,UQA330,준공업지역,준공업지역,20230626
서울특별시 영등포구 영등포동 618-50번지,11560,10100,0,618,50,11560-2714,2,용도지구코드,,,주차장정비,20170209
서울특별시 영등포구 영등포동 618-50번지,11560,10100,0,618,50,11560-2714,1,용도지역코드,,,일반주거,20170209
서울특별시 영등포구 영등포동 618-515번지,11560,10100,0,618,515,11560-2856,1,용도지역코드,,,일반주거지역,20170209
서울특별시 영등포구 영등포동 618-51번지,11560,10100,0,618,51,11560-3185,1,용도지역코드,1020,일반주거지역,일반주거지역,20190315
서울특별시 영등포구 영등포동 618-52번지,11560,10100,0,618,52,11560-3186,1,용도지역코드,1020,일반주거지역,일반주거지역,20190315
서울특별시 영등포구 영등포동 618-54번지,11560,10100,0,618,54,11560-2715,1,용도지역코드,,,일반주거,20200410
서울특별시 영등포구 영등포동 618-54번지,11560,10100,0,618,54,11560-2715,2,용도지구코드,,,주차장정비,20200410
서울특별시 영등포구 영등포동 618-55번지,11560,10100,0,618,55,11560-2716,1,용도지역코드,1012,제2종전용주거지역,제2종일반주거지역,20220307
서울특별시 영등포구 영등포동 618-561번지,11560,10100,0,618,561,11560-3203,1,용도지역코드,1020,일반주거지역,일반주거지역,20190315
서울특별시 영등포구 영등포동 618-561번지,11560,10100,0,618,561,11560-3203,1,용도지역코드,0100,도시지역,도시지역,20190315
서울특별시 영등포구 영등포동 618-57번지,11560,10100,0,618,57,11560-2717,1,용도지역코드,,,일반주거,20170609
서울특별시 영등포구 영등포동 618-57번지,11560,10100,0,618,57,11560-2717,2,용도지구코드,,,주차장정비,20170609
서울특별시 영등포구 영등포동 618-607번지,11560,10100,0,618,607,11560-100214223,1,용도지역코드,UQA330,준공업지역,준공업지역,20231226
서울특별시 영등포구 영등포동 618-60번지,11560,10100,0,618,60,11560-2718,2,용도지구코드,,,주차장정비,20170728
서울특별시 영등포구 영등포동 618-60번지,11560,10100,0,618,60,11560-2718,1,용도지역코드,,,일반주거,20170728
서울특별시 영등포구 영등포동 618-610번지,11560,10100,0,618,610,11560-100250199,1,용도지역코드,UDX200,가로구역별최고높이제한지역,가로구역별 최고높이 제한지역,20190228
서울특별시 영등포구 영등포동 618-610번지,11560,10100,0,618,610,11560-100250199,1,용도지역코드,UQA330,준공업지역,준공업지역,20190228
서울특별시 영등포구 영등포동 618-610번지,11560,10100,0,618,610,11560-100250199,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20190228
서울특별시 영등포구 영등포동 618-610번지,11560,10100,0,618,610,11560-100250199,1,용도지역코드,UQA01X,도시지역,도시지역,20190228
서울특별시 영등포구 영등포동 618-610번지,11560,10100,0,618,610,11560-100250199,3,용도구역코드,UOA100,학교환경위생정화구역,교육환경보호구역,20190228
서울특별시 영등포구 영등포동 618-61번지,11560,10100,0,618,61,11560-3187,1,용도지역코드,1020,일반주거지역,일반주거지역,20190315
서울특별시 영등포구 영등포동 618-62번지,11560,10100,0,618,62,11560-3188,1,용도지역코드,1020,일반주거지역,일반주거지역,20230628
서울특별시 영등포구 영등포동 618-63번지,11560,10100,0,618,63,11560-2719,2,용도지구코드,,,주차장정비지구,20170224
서울특별시 영등포구 영등포동 618-63번지,11560,10100,0,618,63,11560-2719,1,용도지역코드,,,일반주거지역,20170224
서울특별시 영등포구 영등포동 618-65번지,11560,10100,0,618,65,11560-2721,1,용도지역코드,,,일반주거,20170531
서울특별시 영등포구 영등포동 618-66번지,11560,10100,0,618,66,11560-2722,2,용도지구코드,,,주차장정비지구,20170126
서울특별시 영등포구 영등포동 618-66번지,11560,10100,0,618,66,11560-2722,1,용도지역코드,,,일반주거,20170126
서울특별시 영등포구 영등포동 618-69번지,11560,10100,0,618,69,11560-2725,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20220919
서울특별시 영등포구 영등포동 618-70번지,11560,10100,0,618,70,11560-2726,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20220823
서울특별시 영등포구 영등포동 618-71번지,11560,10100,0,618,71,11560-2727,1,용도지역코드,,,일반주거지역,20170728
서울특별시 영등포구 영등포동 618-71번지,11560,10100,0,618,71,11560-2727,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 영등포동 618-72번지,11560,10100,0,618,72,11560-3189,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20170301
서울특별시 영등포구 영등포동 618-73번지,11560,10100,0,618,73,11560-100193054,1,용도지역코드,1022,제2종일반주거지역,제2종일반주거지역,20190530
서울특별시 영등포구 영등포동 618-75번지,11560,10100,0,618,75,11560-3190,1,용도지역코드,1020,일반주거지역,일반주거지역,20170309
서울특별시 영등포구 영등포동 618-79번지,11560,10100,0,618,79,11560-2732,1,용도지역코드,1020,일반주거지역,일반주거지역,20190315
서울특별시 영등포구 영등포동 618-81번지,11560,10100,0,618,81,11560-2734,1,용도지역코드,1022,제2종일반주거지역,,20230203
서울특별시 영등포구 영등포동 618-85번지,11560,10100,0,618,85,11560-2737,1,용도지역코드,,,일반주거지역,20230619
서울특별시 영등포구 영등포동 618-85번지,11560,10100,0,618,85,11560-2737,2,용도지구코드,,,주차장정비지구,20230619
서울특별시 영등포구 영등포동 620-101번지,11560,10100,0,620,101,11560-2934,1,용도지역코드,,,일반주거지역,20171118
서울특별시 영등포구 영등포동 620-108번지,11560,10100,0,620,108,11560-2937,1,용도지역코드,,,일반주거지역,20170728
서울특별시 영등포구 영등포동 620-108번지,11560,10100,0,620,108,11560-2937,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 영등포동 620-109번지,11560,10100,0,620,109,11560-2938,1,용도지역코드,,,일반주거지역,20170728
서울특별시 영등포구 영등포동 620-109번지,11560,10100,0,620,109,11560-2938,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 영등포동 620-10번지,11560,10100,0,620,10,11560-3204,1,용도지역코드,1020,일반주거지역,일반주거지역,20170215
서울특별시 영등포구 영등포동 620-112번지,11560,10100,0,620,112,11560-2939,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 영등포동 620-112번지,11560,10100,0,620,112,11560-2939,1,용도지역코드,,,일반주거지역,20170728
서울특별시 영등포구 영등포동 620-120번지,11560,10100,0,620,120,11560-2942,1,용도지역코드,,,일반주거지역,20171118
서울특별시 영등포구 영등포동 620-122번지,11560,10100,0,620,122,11560-2943,1,용도지역코드,,,일반주거지역,20170728
서울특별시 영등포구 영등포동 620-122번지,11560,10100,0,620,122,11560-2943,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 영등포동 620-12번지,11560,10100,0,620,12,11560-2896,2,용도지구코드,,,주차장정비,20200731
서울특별시 영등포구 영등포동 620-12번지,11560,10100,0,620,12,11560-2896,1,용도지역코드,,,일반주거,20200731
서울특별시 영등포구 영등포동 620-131번지,11560,10100,0,620,131,11560-2947,1,용도지역코드,,,일반주거,20170728
서울특별시 영등포구 영등포동 620-131번지,11560,10100,0,620,131,11560-2947,2,용도지구코드,,,주차장정비,20170728
서울특별시 영등포구 영등포동 620-133번지,11560,10100,0,620,133,11560-2948,2,용도지구코드,,,주차장정비,20170728
서울특별시 영등포구 영등포동 620-133번지,11560,10100,0,620,133,11560-2948,1,용도지역코드,,,일반주거,20170728
서울특별시 영등포구 영등포동 620-136번지,11560,10100,0,620,136,11560-2950,1,용도지역코드,,,일반주거,20170728
