carpark_nm,carpark_gbn,carpark_type,slots,lon,lat
당산2동 03구역,거주자우선,개별,,126.897293839508,37.5296242851682
당산2동 03구역,거주자우선,구간,,126.895233610344,37.5304716690905
당산2동 03구역,거주자우선,구간,,126.895284445708,37.5305257742399
당산2동 03구역,거주자우선,구간,,126.895326792828,37.5305821243467
당산2동 03구역,거주자우선,구간,,126.895371965257,37.5306407294435
당산2동 03구역,거주자우선,구간,,126.894423558637,37.5312750911111
당산2동 03구역,거주자우선,구간,,126.894468845027,37.5312526065634
당산2동 03구역,거주자우선,구간,,126.894531098702,37.5312323896545
당산2동 03구역,거주자우선,구간,,126.894567899794,37.5312098974904
당산2동 03구역,거주자우선,구간,,126.894616024021,37.5311806579122
당산2동 03구역,거주자우선,구간,,126.89465847238,37.531164928266
당산2동 03구역,거주자우선,구간,,126.894737718556,37.5311289588866
당산2동 03구역,거주자우선,구간,,126.894867913957,37.5310660047907
당산2동 03구역,거주자우선,구간,,126.894933011575,37.5310345276885
당산2동 03구역,거주자우선,구간,,126.894998109139,37.5310030505502
당산2동 03구역,거주자우선,구간,,126.895043395192,37.5309805657806
당산2동 03구역,거주자우선,구간,,126.895100001142,37.5309535860439
당산2동 03구역,거주자우선,구간,,126.895179250035,37.5309153638666
당산2동 03구역,거주자우선,구간,,126.895235862189,37.5308838790648
당산2동 03구역,거주자우선,개별,,126.895868475195,37.5315669467828
당산2동 03구역,거주자우선,개별,,126.895834596723,37.5315218668603
당산2동 03구역,거주자우선,개별,,126.895809194163,37.5314835519129
당산2동 03구역,거주자우선,개별,,126.89578378536,37.5314497419588
당산2동 03구역,거주자우선,구간,,126.895597431294,37.5312186958712
당산2동 03구역,거주자우선,구간,,126.895532481451,37.5311443058561
당산2동 03구역,거주자우선,구간,,126.895473188554,37.5310699208113
당산2동 03구역,거주자우선,구간,,126.895419552584,37.5309955407455
당산2동 03구역,거주자우선,구간,,126.895391314146,37.5309628544499
당산2동 03구역,거주자우선,구간,,126.895380031991,37.5309403194309
당산2동 03구역,거주자우선,구간,,126.895549852408,37.5308571271536
당산2동 03구역,거주자우선,구간,,126.895578083026,37.5308954446613
당산2동 03구역,거주자우선,구간,,126.895606319951,37.5309292571626
당산2동 03구역,거주자우선,구간,,126.895631712804,37.530974329656
당산2동 03구역,거주자우선,구간,,126.895659946645,37.5310103946438
당산2동 03구역,거주자우선,구간,,126.895710785818,37.5310622471061
당산2동 03구역,거주자우선,구간,,126.895747486147,37.5311118345633
당산2동 03구역,거주자우선,구간,,126.895778529701,37.5311614170168
당산2동 03구역,거주자우선,구간,,126.89580676055,37.5311997344682
당산2동 03구역,거주자우선,구간,,126.895846292557,37.5312470718895
당산2동 03구역,거주자우선,구간,,126.895880177174,37.5312876468112
당산2동 03구역,거주자우선,구간,,126.89591123028,37.5313304717298
당산2동 03구역,거주자우선,구간,,126.895942292809,37.5313665391412
당산2동 03구역,거주자우선,구간,,126.895976168147,37.5314138715334
당산2동 03구역,거주자우선,구간,,126.896069331017,37.5315400936863
당산2동 03구역,거주자우선,구간,,126.896097568406,37.5315739060671
당산2동 03구역,거주자우선,구간,,126.896015681611,37.531474723894
당산2동 04구역,거주자우선,구간,,126.899233690271,37.5299232866294
당산2동 04구역,거주자우선,구간,,126.899290296945,37.5298940523756
당산2동 04구역,거주자우선,구간,,126.899344069159,37.5298693206847
당산2동 04구역,거주자우선,구간,,126.899395006924,37.5298490915606
당산2동 04구역,거주자우선,구간,,126.899465776449,37.5298041017651
당산2동 04구역,거주자우선,구간,,126.89951104533,37.529792877777
당산2동 04구역,거주자우선,구간,,126.899598790922,37.5297433973385
당산2동 04구역,거주자우선,구간,,126.899649728533,37.529723168104
당산2동 04구역,거주자우선,구간,,126.899714838058,37.5296804258517
당산2동 04구역,거주자우선,구간,,126.89976011587,37.5296624442662
당산2동 04구역,거주자우선,구간,,126.89983937006,37.5296174614463
당산2동 04구역,거주자우선,구간,,126.900031812347,37.5295320293809
당산2동 04구역,거주자우선,구간,,126.900085590066,37.529502792349
당산2동 04구역,거주자우선,구간,,126.900145027441,37.5294713075746
당산2동 04구역,거주자우선,구간,,126.900178988632,37.5294555687621
당산2동 04구역,거주자우선,구간,,126.900252567663,37.5294240958852
당산2동 04구역,거주자우선,구간,,126.900326152628,37.529388117961
당산2동 04구역,거주자우선,구간,,126.900609184397,37.5292396912804
당산2동 04구역,거주자우선,구간,,126.900660133342,37.5292104516044
당산2동 04구역,거주자우선,구간,,126.900730892549,37.5291722185463
당산2동 06구역,거주자우선,구간,,126.906774682158,37.529472221913
당산2동 06구역,거주자우선,구간,,126.906766267203,37.5294159026881
도림동 01구역,거주자우선,구간,,126.895981645171,37.509134333621
도림동 01구역,거주자우선,구간,,126.895950476129,37.5091816088973
도림동 01구역,거주자우선,구간,,126.895924980979,37.5092153740993
도림동 01구역,거주자우선,구간,,126.895893818124,37.5092581443438
도림동 01구역,거주자우선,개별,,126.895715326165,37.5095125206118
도림동 01구역,거주자우선,개별,,126.895647329058,37.5096093185202
도림동 01구역,거주자우선,개별,,126.895545359749,37.5097353689892
도림동 01구역,거주자우선,개별,,126.895505697947,37.5097893941644
도림동 01구역,거주자우선,구간,,126.89534136349,37.5100280147926
도림동 01구역,거주자우선,구간,,126.895327197111,37.5100482748345
도림동 01구역,거주자우선,구간,,126.895307369202,37.5100730348778
도림동 01구역,거주자우선,구간,,126.89529319022,37.5101023049461
도림동 01구역,거주자우선,구간,,126.895276186755,37.5101293199981
도림동 01구역,거주자우선,구간,,126.895259176984,37.5101608400627
도림동 01구역,거주자우선,구간,,126.895233696931,37.5101833425707
도림동 01구역,거주자우선,구간,,126.895219517899,37.5102126126296
도림동 01구역,거주자우선,구간,,126.89520252698,37.5102306176399
도림동 01구역,거주자우선,구간,,126.89532775071,37.5076268260491
도림동 01구역,거주자우선,구간,,126.895296607053,37.5076560810963
도림동 01구역,거주자우선,구간,,126.895344741007,37.5076088210119
도림동 01구역,거주자우선,구간,,126.895375881481,37.5075818184604
도림동 01구역,거주자우선,구간,,126.895404188127,37.5075593184141
도림동 01구역,거주자우선,구간,,126.895432491613,37.5075390708696
도림동 01구역,거주자우선,구간,,126.895452303102,37.5075255733369
도림동 01구역,거주자우선,구간,,126.895469287065,37.5075120732988
도림동 01구역,거주자우선,구간,,126.895483449784,37.5074940657391
도림동 01구역,거주자우선,구간,,126.89550609191,37.5074783181904
도림동 01구역,거주자우선,구간,,126.895523082131,37.507460313127
도림동 01구역,거주자우선,구간,,126.895540072343,37.5074423080611
도림동 01구역,거주자우선,구간,,126.89555705941,37.5074265555014
도림동 01구역,거주자우선,구간,,126.895574049607,37.5074085504305
도림동 01구역,거주자우선,구간,,126.895593857899,37.5073973053825
도림동 01구역,거주자우선,구간,,126.895610844944,37.5073815528149
도림동 01구역,거주자우선,구간,,126.895630659495,37.5073658027432
도림동 01구역,거주자우선,구간,,126.895644828419,37.507343290146
도림동 01구역,거주자우선,구간,,126.895667470465,37.5073275425658
도림동 01구역,거주자우선,구간,,126.895690121904,37.5073050374549
도림동 01구역,거주자우선,구간,,126.895718428351,37.507282537332
도림동 02구역,거주자우선,구간,,126.896794832273,37.5079209434281
도림동 02구역,거주자우선,구간,,126.896811840888,37.5078894231286
도림동 02구역,거주자우선,구간,,126.896990312873,37.5076440551573
도림동 02구역,거주자우선,구간,,126.897024289575,37.5076102971099
도림동 02구역,거주자우선,구간,,126.897061087583,37.5075810465341
도림동 02구역,거주자우선,구간,,126.897097904114,37.5075382808939
도림동 02구역,거주자우선,구간,,126.897140369459,37.5075000251839
도림동 02구역,거주자우선,구간,,126.897194151007,37.5074572742845
도림동 02구역,거주자우선,구간,,126.897242277464,37.507414518441
도림동 02구역,거주자우선,구간,,126.897293237551,37.5073672600183
도림동 02구역,거주자우선,구간,,126.897349855683,37.5073177539785
도림동 02구역,거주자우선,구간,,126.897403636981,37.5072750029821
도림동 02구역,거주자우선,구간,,126.897437613331,37.5072412448131
도림동 02구역,거주자우선,구간,,126.89748289968,37.5072074964504
도림동 02구역,거주자우선,구간,,126.897519709628,37.5071692356933
도림동 02구역,거주자우선,구간,,126.897556519539,37.5071309749244
도림동 02구역,거주자우선,구간,,126.897598987495,37.5070904665372
도림동 02구역,거주자우선,구간,,126.897717887081,37.5069847015006
도림동 02구역,거주자우선,구간,,126.897754693727,37.5069486931776
도림동 02구역,거주자우선,구간,,126.897794327835,37.5069126872893
도림동 02구역,거주자우선,구간,,126.897848114728,37.5068654310685
도림동 02구역,거주자우선,구간,,126.897896237363,37.5068249274623
도림동 02구역,거주자우선,구간,,126.897933034645,37.5067956766099
도림동 02구역,거주자우선,구간,,126.897969834964,37.5067641732367
도림동 02구역,거주자우선,구간,,126.898051936355,37.5066876587213
도림동 02구역,거주자우선,구간,,126.89810855041,37.5066404048199
도림동 02구역,거주자우선,구간,,126.89815668194,37.5065931435779
도림동 02구역,거주자우선,구간,,126.898193494302,37.5065526300967
도림동 02구역,거주자우선,구간,,126.89824160432,37.5065211363841
도림동 02구역,거주자우선,구간,,126.898269921932,37.5064896256081
도림동 02구역,거주자우선,구간,,126.898306715848,37.5064626271464
도림동 02구역,거주자우선,구간,,126.898428437863,37.5063591163239
도림동 02구역,거주자우선,구간,,126.898470914062,37.5063118500885
도림동 02구역,거주자우선,구간,,126.898521854331,37.5062781061809
도림동 02구역,거주자우선,구간,,126.898584144053,37.5062150893394
도림동 02구역,거주자우선,구간,,126.898635099433,37.5061700828352
도림동 02구역,거주자우선,구간,,126.898663416747,37.5061385719625
도림동 02구역,거주자우선,구간,,126.898703059121,37.5060958082348
도림동 02구역,거주자우선,구간,,126.898748350293,37.5060575543595
도림동 02구역,거주자우선,구간,,126.898118395073,37.5056380454546
도림동 02구역,거주자우선,구간,,126.898172073765,37.5056696269102
도림동 02구역,거주자우선,구간,,126.898225755561,37.5056989558318
도림동 02구역,거주자우선,개별,,126.897861816417,37.5071852995772
도림동 02구역,거주자우선,개별,,126.898051195058,37.5072327659183
도림동 02구역,거주자우선,개별,,126.8984636727,37.5074831499763
도림동 02구역,거주자우선,개별,,126.898418456826,37.5074650910091
도림동 02구역,거주자우선,개별,,126.898528659886,37.5075169934923
도림동 02구역,거주자우선,개별,,126.898305502792,37.5073568732654
도림동 02구역,거주자우선,개별,,126.898152914991,37.5072846614319
도림동 02구역,거주자우선,개별,,126.898412868943,37.5074155309497
도림동 02구역,거주자우선,구간,,126.897866998837,37.5075321908394
도림동 02구역,거주자우선,구간,,126.897824533845,37.5075704468109
도림동 02구역,거주자우선,구간,,126.89778489326,37.5076109577225
도림동 02구역,거주자우선,구간,,126.897739600656,37.5076492112162
도림동 02구역,거주자우선,구간,,126.897617857136,37.5077662363542
도림동 02구역,거주자우선,구간,,126.897555596093,37.5078067275792
도림동 02구역,거주자우선,구간,,126.897496144034,37.5078607362769
도림동 02구역,거주자우선,구간,,126.897448014354,37.5079057447291
도림동 02구역,거주자우선,구간,,126.898616130214,37.5076522192884
도림동 02구역,거주자우선,구간,,126.898553875901,37.5076882060236
도림동 02구역,거주자우선,구간,,126.898477496092,37.5077151705407
도림동 02구역,거주자우선,개별,,126.898319020148,37.5078141447339
도림동 02구역,거주자우선,개별,,126.898262417564,37.5078523886906
도림동 02구역,거주자우선,개별,,126.898384038088,37.5078254632403
도림동 02구역,거주자우선,개별,,126.898650036148,37.5076702684761
도림동 02구역,거주자우선,개별,,126.898822807045,37.5074541754815
도림동 02구역,거주자우선,개별,,126.898994197074,37.506163632898
